time,runId,tilesetUrl,anchorLon,anchorLat,anchorHeight,autoLift,maxMemoryUsageMB,maximumScreenSpaceError,dynamicScreenSpaceError,dynamicSSEFactor,dynamicSSEDensity,jankThresholdMs,jankFactor,lookaheadSec,autoAdapt,sseMin,sseMax,sseStep,skipLevelOfDetail,immediatelyLoadDesiredLevelOfDetail,preloadFlightDestinations,preloadWhenHidden,warmupSec,durationSec,orbits,rangeMul,pitchDeg,resolutionScale,fpsAvg,frameTimeMeanMs,frameTimeP95Ms,frameTimeP99Ms,frameSamples,jankCount,jankPct,tilesLoadedMax,tilesVisitedMax,tilesRenderedMax,pendingRequestsMax,note,ua,dpr,webglVersion,glVendor,glRenderer
2026-04-07 13:33:21,2026-04-07T05:33:07.829Z,../SampleData/models/statue_3dtiles/tileset.json,120.15,30.25,0,true,500,8,true,4,0.00278,50,1.5,1,true,4,64,2/1,true,false,false,false,2,12,1,2.2,-35,1,60.083333333333336,16.662274618585297,17.299999952316284,17.799999952316284,721,0,0,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:34:17,2026-04-07T05:34:03.485Z,../SampleData/models/statue_3dtiles/tileset.json,120.15,30.25,0,true,500,16,true,4,0.00278,50,1.5,1,true,4,64,2/1,true,false,false,false,2,12,1,2.2,-35,1,60.083333333333336,16.65922330090474,17.59999990463257,18.299999952316284,721,0,0,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:36:30,2026-04-07T05:36:16.682Z,../SampleData/models/taipei101/tileset.json,120.15,30.25,0,true,500,16,true,4,0.00278,66.30000007152557,1.5,1,true,4,64,2/1,true,false,false,false,2,12,1,2.2,-35,1,55.083333333333336,18.1742813919027,24.40000009536743,41.700000047683716,661,5,0.75642965204236,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:37:07,2026-04-07T05:36:53.280Z,../SampleData/models/taipei101/tileset.json,120.15,30.25,0,true,500,8,true,4,0.00278,62.85000014305115,1.5,1,true,4,64,2/1,true,false,false,false,2,12,1,2.2,-35,1,50.333333333333336,19.89602648975044,36.89999985694885,55.59999990463257,604,6,0.9933774834437086,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:37:58,2026-04-07T05:37:44.661Z,../SampleData/models/taipei101/tileset.json,120.15,30.25,0,true,1000,8,true,4,0.00278,61.799999713897705,1.5,1,true,4,64,2/1,true,true,false,false,2,12,1,2.2,-35,1,55,18.199090909235405,30.100000143051147,40.700000047683716,660,2,0.30303030303030304,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:40:01,2026-04-07T05:39:47.064Z,../SampleData/Cesium3DTiles/Hierarchy/BatchTableHierarchy/tileset.json,120.15,30.25,0,true,500,8,true,4,0.00278,50,1.5,1,true,4,64,2/1,true,true,false,false,2,12,1,2.2,-35,1,50,20.03649999976158,36.10000014305115,42.5,600,4,0.6666666666666666,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
2026-04-07 13:41:22,2026-04-07T05:41:08.761Z,../SampleData/Cesium3DTiles/Tilesets/Tileset/tileset.json,120.15,30.25,0,true,500,8,true,4,0.00278,50,1.5,1,true,4,64,2/1,true,true,false,false,2,12,1,2.2,-35,1,48.25,20.781347150423777,41.299999952316284,63.299999952316284,579,14,2.4179620034542313,NaN,NaN,NaN,0,ok,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",1.2000000476837158,2,Google Inc. (NVIDIA),"ANGLE (NVIDIA, NVIDIA GeForce MX450 (0x00001F97) Direct3D11 vs_5_0 ps_5_0, D3D11)"
